date,mor_temp,mor_humid,mor_wspd,mor_wdeg,mor_cloud,mor_weather_id,noo_temp,noo_humid,noo_wspd,noo_wdeg,noo_cloud,noo_weather_id,aft_temp,aft_humid,aft_wspd,aft_wdeg,aft_cloud,aft_weather_id,daily_power
2016-04-19,9.762857142857143,70.14285714285714,3.7857142857142856,282.85714285714283,27.857142857142858,800,12.956,46.2,5.0600000000000005,314.0,40.0,802,9.631428571428572,59.42857142857143,3.7428571428571433,211.42857142857142,25.714285714285715,801,23.04
2016-04-20,6.481428571428571,72.28571428571429,3.2857142857142856,75.71428571428571,3.142857142857143,800,13.636000000000001,43.4,4.279999999999999,84.0,0.0,800,11.738571428571428,49.142857142857146,4.571428571428572,70.0,0.0,800,23.01
2016-04-21,8.23,69.71428571428571,3.385714285714286,74.28571428571429,0.0,800,17.542,39.2,4.159999999999999,86.0,6.4,800,14.901428571428571,46.142857142857146,4.242857142857143,45.714285714285715,0.14285714285714285,800,23.0
2016-04-22,8.975714285714286,65.71428571428571,4.071428571428571,55.714285714285715,25.0,800,12.975999999999999,54.4,4.459999999999999,54.0,16.0,800,10.518571428571429,64.85714285714286,4.457142857142857,25.714285714285715,0.0,800,18.01
2016-04-23,6.897142857142856,70.85714285714286,3.5142857142857147,27.142857142857142,17.285714285714285,800,9.112,50.0,6.5,334.0,40.8,802,6.077142857142857,59.714285714285715,5.428571428571429,322.85714285714283,16.285714285714285,800,15.0
2016-04-24,4.638571428571429,75.0,3.057142857142857,277.14285714285717,62.0,802,7.159999999999999,59.8,6.859999999999999,324.0,45.8,520,5.282857142857141,66.85714285714286,5.0,314.2857142857143,29.571428571428573,801,21.99
2016-04-25,5.047142857142857,76.57142857142857,4.128571428571428,222.85714285714286,43.57142857142857,801,7.465999999999999,79.8,4.9399999999999995,234.0,75.0,500,5.5375,80.875,4.2375,296.25,78.125,520,6.95
2016-04-26,4.007142857142858,77.71428571428571,6.542857142857143,261.42857142857144,59.285714285714285,520,6.5760000000000005,65.4,8.84,296.0,68.0,803,5.481428571428571,66.14285714285714,7.471428571428573,281.42857142857144,30.714285714285715,801,15.04
2016-04-27,5.061428571428571,82.14285714285714,5.957142857142857,272.85714285714283,65.0,803,7.266,74.2,7.719999999999999,306.0,51.6,802,6.09857142857143,66.0,5.1571428571428575,294.2857142857143,42.142857142857146,802,12.96
2016-04-28,4.362857142857143,71.71428571428571,2.7571428571428567,211.42857142857142,14.428571428571429,800,8.128,70.4,2.882,230.0,47.0,802,7.085714285714286,63.42857142857143,2.22,176.0,30.857142857142858,802,16.0
2016-04-29,7.061428571428572,74.0,5.2700000000000005,211.42857142857142,59.285714285714285,500,8.889999999999999,69.4,5.732000000000001,214.0,64.0,500,8.855714285714287,71.71428571428571,3.347142857142857,211.42857142857142,29.285714285714285,800,11.96
2016-04-30,7.514285714285713,69.14285714285714,2.1842857142857146,252.85714285714286,27.857142857142858,802,10.261999999999999,57.0,4.630000000000001,332.0,40.0,802,8.157142857142857,64.57142857142857,4.1899999999999995,304.2857142857143,8.571428571428571,800,0.95
2016-05-01,6.491428571428571,70.85714285714286,2.9971428571428573,20.0,11.571428571428571,800,13.075999999999999,40.6,3.7079999999999997,102.0,0.0,800,10.558571428571426,47.42857142857143,3.8214285714285716,284.2857142857143,0.0,800,1.95
2016-05-02,8.742857142857144,61.0,1.9242857142857142,168.57142857142858,11.0,801,16.88,27.6,3.6,218.0,54.0,802,14.335714285714285,62.285714285714285,4.042857142857144,245.71428571428572,19.285714285714285,800,4.96
2016-05-03,9.944285714285714,69.85714285714286,5.731428571428572,308.57142857142856,20.285714285714285,801,13.196000000000002,43.2,5.762,310.0,16.0,801,10.004285714285714,54.857142857142854,2.861428571428571,270.7142857142857,4.571428571428571,800,10.95
2016-05-04,8.554285714285713,70.0,2.185714285714286,102.85714285714286,15.285714285714286,800,15.068000000000001,40.8,1.616,80.0,12.0,801,12.57142857142857,51.714285714285715,2.707142857142857,95.71428571428571,2.857142857142857,800,23.05
2016-05-05,10.75,58.42857142857143,3.3000000000000003,120.0,0.14285714285714285,800,18.564,26.2,3.996,108.0,0.0,800,16.50142857142857,43.285714285714285,3.3728571428571428,84.28571428571429,5.714285714285714,800,14.96
2016-05-06,14.10142857142857,64.71428571428571,3.132857142857143,104.28571428571429,5.714285714285714,800,22.826,36.2,5.1899999999999995,146.0,16.0,800,19.565714285714286,46.142857142857146,2.464285714285715,164.28571428571428,11.428571428571429,800,24.03
2016-05-07,17.335714285714282,58.857142857142854,2.032857142857143,98.57142857142857,0.0,800,25.856,24.8,3.2359999999999998,140.0,8.0,800,20.954285714285714,44.714285714285715,1.8871428571428572,128.71428571428572,11.571428571428571,800,11.05
2016-05-08,18.35571428571429,56.0,3.5800000000000005,117.14285714285714,0.14285714285714285,800,26.036,27.2,5.6579999999999995,114.0,0.0,800,21.901428571428568,36.42857142857143,4.631428571428572,92.85714285714286,0.0,800,7.01
2016-05-09,18.412857142857142,50.42857142857143,4.827142857142857,98.57142857142857,0.14285714285714285,800,24.333999999999996,36.2,5.6979999999999995,130.0,16.0,800,21.71142857142857,52.57142857142857,3.53,112.85714285714286,28.571428571428573,800,3.95
2016-05-10,16.452857142857145,82.57142857142857,2.7199999999999998,105.71428571428571,71.42857142857143,500,19.372000000000003,73.8,4.304,126.0,46.0,520,17.174285714285713,81.85714285714286,3.0871428571428576,101.42857142857143,25.714285714285715,520,4.01
2016-05-11,16.86714285714286,78.28571428571429,2.3057142857142856,118.57142857142857,21.285714285714285,801,23.109999999999996,49.6,2.526,92.0,28.0,801,21.16857142857143,51.0,3.09,62.857142857142854,2.857142857142857,800,6.05
2016-05-12,17.324285714285715,60.857142857142854,4.115714285714286,72.85714285714286,2.857142857142857,800,23.088,43.8,4.836,104.0,0.0,800,20.634285714285713,53.0,2.385714285714286,166.71428571428572,3.0,800,20.98
2016-05-13,16.705714285714286,66.14285714285714,3.6471428571428572,30.0,3.4285714285714284,800,22.538,42.0,5.454000000000001,24.0,12.0,801,16.045714285714286,58.714285714285715,5.5857142857142845,254.28571428571428,0.0,800,25.05
2016-05-14,9.215714285714286,56.285714285714285,4.83,297.14285714285717,72.14285714285714,803,11.402,50.0,7.204000000000001,326.0,36.0,802,8.450000000000001,63.42857142857143,6.247142857142856,332.85714285714283,42.142857142857146,803,20.96
2016-05-15,8.565714285714286,67.85714285714286,4.895714285714286,300.0,54.285714285714285,801,11.351999999999999,56.4,6.69,310.0,61.0,803,10.11,60.57142857142857,3.308571428571429,285.7142857142857,27.142857142857142,800,14.0
2016-05-16,9.277142857142858,60.57142857142857,2.1757142857142857,248.57142857142858,28.571428571428573,802,13.036000000000001,46.6,2.968,258.0,40.0,802,10.940000000000001,58.0,2.4257142857142857,221.42857142857142,2.857142857142857,800,15.96
2016-05-17,12.165714285714285,66.14285714285714,3.1442857142857146,220.0,8.571428571428571,800,17.041999999999998,53.4,4.014,234.0,36.0,802,14.530000000000001,60.57142857142857,1.8642857142857143,293.42857142857144,36.42857142857143,801,12.97
2016-05-18,13.061428571428573,69.85714285714286,2.9971428571428573,175.71428571428572,8.571428571428571,800,17.708000000000002,50.2,5.354,196.0,40.0,802,14.447142857142856,59.857142857142854,4.68,230.0,37.142857142857146,801,14.01
2016-05-19,11.407142857142857,71.57142857142857,1.8,198.57142857142858,50.142857142857146,801,17.246,44.8,2.7199999999999998,180.0,28.0,801,15.812857142857142,59.142857142857146,3.1457142857142855,245.71428571428572,14.285714285714286,800,21.98
2016-05-20,13.244285714285715,83.14285714285714,4.614285714285714,214.28571428571428,78.57142857142857,803,16.648000000000003,77.4,4.734,216.0,61.0,803,16.624285714285715,57.285714285714285,3.4257142857142853,230.0,14.285714285714286,801,15.99
2016-05-21,16.34,74.85714285714286,4.327142857142857,191.42857142857142,39.285714285714285,802,22.101999999999997,49.6,6.372,196.0,36.0,802,21.042857142857144,59.142857142857146,3.1614285714285715,171.42857142857142,14.285714285714286,800,19.98
2016-05-22,15.935714285714285,83.28571428571429,2.85,220.0,60.0,803,16.136,81.4,2.4699999999999998,152.0,75.0,500,14.294285714285715,85.57142857142857,3.045714285714286,251.42857142857142,77.14285714285714,500,5.98
2016-05-23,11.447142857142856,80.28571428571429,6.215714285714286,312.85714285714283,72.14285714285714,310,13.232,78.0,6.07,324.0,40.0,500,12.087142857142856,79.57142857142857,4.994285714285715,334.2857142857143,60.57142857142857,803,8.98
2016-05-24,11.320000000000002,69.85714285714286,4.118571428571429,337.14285714285717,72.14285714285714,803,13.898000000000001,60.8,4.424,344.0,54.0,802,11.312857142857142,66.57142857142857,4.041428571428571,345.7142857142857,67.71428571428571,803,14.96
2016-05-25,10.541428571428572,76.57142857142857,2.048571428571429,240.0,77.14285714285714,803,14.464000000000002,63.8,1.1300000000000001,52.0,42.0,801,13.557142857142855,69.28571428571429,2.052857142857143,122.85714285714286,18.142857142857142,801,19.99
2016-05-26,12.915714285714285,75.71428571428571,1.387142857142857,52.857142857142854,43.57142857142857,701,19.389999999999997,50.6,1.1300000000000001,20.0,20.0,801,18.065714285714286,59.57142857142857,2.792857142857143,47.142857142857146,18.142857142857142,800,23.0
2016-05-27,15.135714285714286,82.14285714285714,2.9971428571428573,60.0,43.714285714285715,701,20.862000000000002,66.0,3.088,48.0,32.0,802,19.025714285714287,65.85714285714286,3.3071428571428574,44.285714285714285,25.0,801,22.02
2016-05-28,15.272857142857143,80.42857142857143,1.7557142857142858,68.57142857142857,28.0,802,21.496000000000002,59.0,2.3659999999999997,100.0,36.0,802,18.74857142857143,69.71428571428571,2.849999999999999,84.28571428571429,35.714285714285715,801,19.05
2016-05-29,16.554285714285715,78.0,2.858571428571429,34.285714285714285,68.0,701,18.668,79.0,3.8080000000000007,36.0,54.0,500,16.535714285714285,82.28571428571429,3.7485714285714287,304.2857142857143,69.14285714285714,500,9.01
2016-05-30,14.204615384615384,88.0,5.3030769230769215,342.3076923076923,76.92307692307692,701,14.050000000000002,86.66666666666667,4.571111111111112,254.44444444444446,75.0,701,14.087499999999999,87.0,4.503333333333334,282.5,77.08333333333333,701,2.01
2016-05-31,15.847142857142856,82.57142857142857,4.048571428571429,55.714285714285715,54.42857142857143,803,17.740000000000002,75.6,3.418,78.0,47.0,802,17.912857142857142,72.85714285714286,1.5757142857142856,141.42857142857142,56.42857142857143,803,0.99
2016-06-01,14.517500000000002,87.125,3.7800000000000002,291.25,78.75,741,16.402,81.6,4.628,290.0,75.0,701,16.4175,84.875,4.2,298.75,53.25,500,1.05
2016-06-02,14.362857142857143,85.42857142857143,4.661428571428571,307.14285714285717,77.14285714285714,701,15.872,81.8,4.932,340.0,61.0,701,13.33125,85.0,4.405,338.75,76.875,701,7.02
2016-06-03,13.107142857142858,85.28571428571429,2.0,335.7142857142857,72.14285714285714,701,17.226,76.6,1.8939999999999997,334.8,54.0,802,16.02285714285714,80.71428571428571,4.285714285714286,322.85714285714283,57.142857142857146,802,8.04
2016-06-04,13.558571428571428,87.28571428571429,3.142857142857143,300.0,90.0,741,16.985999999999997,77.6,2.4,284.0,64.0,701,16.981428571428573,80.28571428571429,3.142857142857143,290.0,34.42857142857143,802,28.04
2016-06-05,15.808571428571426,81.14285714285714,1.1428571428571428,201.42857142857142,67.85714285714286,741,23.712,61.4,2.0,128.0,26.2,801,20.611250000000002,71.25,3.5,330.0,39.5,802,14.97
